case_id,image_path,mask_path,image_width,image_height,mask_width,mask_height,mask_area_px,blank_mask,image_hash,status
1148,data/raw/MMOTU/OTU_2d/images/1148.JPG,data/raw/MMOTU/OTU_2d/annotations/1148.PNG,958,532,958,532,47743,False,75513d955c9e,ok
1149,data/raw/MMOTU/OTU_2d/images/1149.JPG,data/raw/MMOTU/OTU_2d/annotations/1149.PNG,957,532,957,532,45296,False,ccc715002e37,ok
115,data/raw/MMOTU/OTU_2d/images/115.JPG,data/raw/MMOTU/OTU_3d/annotations/115.PNG,957,535,877,549,72760,False,14ddeff5fb00,ok
1150,data/raw/MMOTU/OTU_2d/images/1150.JPG,data/raw/MMOTU/OTU_2d/annotations/1150.PNG,481,531,481,531,36594,False,61965f55603e,ok
1151,data/raw/MMOTU/OTU_2d/images/1151.JPG,data/raw/MMOTU/OTU_2d/annotations/1151.PNG,957,532,957,532,52716,False,f05be942c46c,ok
1152,data/raw/MMOTU/OTU_2d/images/1152.JPG,data/raw/MMOTU/OTU_2d/annotations/1152.PNG,958,529,958,529,33975,False,a728ac2489af,ok
1153,data/raw/MMOTU/OTU_2d/images/1153.JPG,data/raw/MMOTU/OTU_2d/annotations/1153.PNG,1135,640,1135,640,144998,False,7e90d70cd6fd,ok
1154,data/raw/MMOTU/OTU_2d/images/1154.JPG,data/raw/MMOTU/OTU_2d/annotations/1154.PNG,1135,640,1135,640,132727,False,5cc15136ac9b,ok
1155,data/raw/MMOTU/OTU_2d/images/1155.JPG,data/raw/MMOTU/OTU_2d/annotations/1155.PNG,1135,638,1135,638,172085,False,ce3f29a3dc6a,ok
1156,data/raw/MMOTU/OTU_2d/images/1156.JPG,data/raw/MMOTU/OTU_2d/annotations/1156.PNG,1135,667,1135,667,230503,False,b74fcbee7199,ok
1157,data/raw/MMOTU/OTU_2d/images/1157.JPG,data/raw/MMOTU/OTU_2d/annotations/1157.PNG,1135,592,1135,592,145096,False,7313c989152c,ok
1158,data/raw/MMOTU/OTU_2d/images/1158.JPG,data/raw/MMOTU/OTU_2d/annotations/1158.PNG,1135,592,1135,592,164007,False,d676bf3c2da0,ok
1159,data/raw/MMOTU/OTU_2d/images/1159.JPG,data/raw/MMOTU/OTU_2d/annotations/1159.PNG,569,595,569,595,166054,False,2358039a283e,ok
116,data/raw/MMOTU/OTU_2d/images/116.JPG,data/raw/MMOTU/OTU_3d/annotations/116.PNG,958,532,877,553,79370,False,2ea4ca59de7f,ok
1160,data/raw/MMOTU/OTU_2d/images/1160.JPG,data/raw/MMOTU/OTU_2d/annotations/1160.PNG,959,529,959,529,22256,False,045de9bf166f,ok
1161,data/raw/MMOTU/OTU_2d/images/1161.JPG,data/raw/MMOTU/OTU_2d/annotations/1161.PNG,482,533,482,533,64701,False,f240857f49cc,ok
1162,data/raw/MMOTU/OTU_2d/images/1162.JPG,data/raw/MMOTU/OTU_2d/annotations/1162.PNG,481,535,481,535,53381,False,592cdbc670ef,ok
1163,data/raw/MMOTU/OTU_2d/images/1163.JPG,data/raw/MMOTU/OTU_2d/annotations/1163.PNG,961,535,961,535,66653,False,8bef34989d3f,ok
1164,data/raw/MMOTU/OTU_2d/images/1164.JPG,data/raw/MMOTU/OTU_2d/annotations/1164.PNG,568,591,568,591,34537,False,b5f67b8bf863,ok
1165,data/raw/MMOTU/OTU_2d/images/1165.JPG,data/raw/MMOTU/OTU_2d/annotations/1165.PNG,570,597,570,597,42270,False,bce306c89f5e,ok
1166,data/raw/MMOTU/OTU_2d/images/1166.JPG,data/raw/MMOTU/OTU_2d/annotations/1166.PNG,569,591,569,591,35792,False,d69a00195863,ok
1167,data/raw/MMOTU/OTU_2d/images/1167.JPG,data/raw/MMOTU/OTU_2d/annotations/1167.PNG,568,590,568,590,40953,False,2f3d0dcea9c3,ok
1168,data/raw/MMOTU/OTU_2d/images/1168.JPG,data/raw/MMOTU/OTU_2d/annotations/1168.PNG,568,589,568,589,37921,False,d1a673b469d5,ok
1169,data/raw/MMOTU/OTU_2d/images/1169.JPG,data/raw/MMOTU/OTU_2d/annotations/1169.PNG,570,589,570,589,13859,False,c21b3cfdd5ff,ok
117,data/raw/MMOTU/OTU_2d/images/117.JPG,data/raw/MMOTU/OTU_3d/annotations/117.PNG,480,532,888,552,71167,False,220c8b6f86ae,ok
1170,data/raw/MMOTU/OTU_2d/images/1170.JPG,data/raw/MMOTU/OTU_2d/annotations/1170.PNG,567,593,567,593,14719,False,7e34aed8e743,ok
1171,data/raw/MMOTU/OTU_2d/images/1171.JPG,data/raw/MMOTU/OTU_2d/annotations/1171.PNG,568,594,568,594,11882,False,ed33a7174093,ok
1172,data/raw/MMOTU/OTU_2d/images/1172.JPG,data/raw/MMOTU/OTU_2d/annotations/1172.PNG,720,559,720,559,139220,False,cc6198547d2c,ok
1173,data/raw/MMOTU/OTU_2d/images/1173.JPG,data/raw/MMOTU/OTU_2d/annotations/1173.PNG,728,555,728,555,94935,False,e2d10e31d0d9,ok
1174,data/raw/MMOTU/OTU_2d/images/1174.JPG,data/raw/MMOTU/OTU_2d/annotations/1174.PNG,719,556,719,556,91666,False,0d9f11a3c2d4,ok
1175,data/raw/MMOTU/OTU_2d/images/1175.JPG,data/raw/MMOTU/OTU_2d/annotations/1175.PNG,725,559,725,559,52913,False,794aabee662f,ok
1176,data/raw/MMOTU/OTU_2d/images/1176.JPG,data/raw/MMOTU/OTU_2d/annotations/1176.PNG,954,538,954,538,49985,False,6f8057a3b71f,ok
1177,data/raw/MMOTU/OTU_2d/images/1177.JPG,data/raw/MMOTU/OTU_2d/annotations/1177.PNG,958,534,958,534,47149,False,ebce1f30989d,ok
1178,data/raw/MMOTU/OTU_2d/images/1178.JPG,data/raw/MMOTU/OTU_2d/annotations/1178.PNG,719,555,719,555,9732,False,e5b71e5b0a4b,ok
1179,data/raw/MMOTU/OTU_2d/images/1179.JPG,data/raw/MMOTU/OTU_2d/annotations/1179.PNG,726,556,726,556,4434,False,a1947a4f83e8,ok
118,data/raw/MMOTU/OTU_2d/images/118.JPG,data/raw/MMOTU/OTU_3d/annotations/118.PNG,480,532,341,347,9146,False,83d0f47320df,ok
1180,data/raw/MMOTU/OTU_2d/images/1180.JPG,data/raw/MMOTU/OTU_2d/annotations/1180.PNG,569,592,569,592,157372,False,5140b94a1bdb,ok
1181,data/raw/MMOTU/OTU_2d/images/1181.JPG,data/raw/MMOTU/OTU_2d/annotations/1181.PNG,1135,597,1135,597,152480,False,5ab36146bc83,ok
1182,data/raw/MMOTU/OTU_2d/images/1182.JPG,data/raw/MMOTU/OTU_2d/annotations/1182.PNG,1134,595,1134,595,140285,False,70c7ed856c62,ok
1183,data/raw/MMOTU/OTU_2d/images/1183.JPG,data/raw/MMOTU/OTU_2d/annotations/1183.PNG,1121,591,1121,591,160307,False,59c4a4a626b3,ok
1184,data/raw/MMOTU/OTU_2d/images/1184.JPG,data/raw/MMOTU/OTU_2d/annotations/1184.PNG,1135,594,1135,594,160045,False,eea44d8fbc42,ok
1185,data/raw/MMOTU/OTU_2d/images/1185.JPG,data/raw/MMOTU/OTU_2d/annotations/1185.PNG,570,592,570,592,136841,False,a9686b47763a,ok
1186,data/raw/MMOTU/OTU_2d/images/1186.JPG,data/raw/MMOTU/OTU_2d/annotations/1186.PNG,1134,593,1134,593,161064,False,4de841a88a55,ok
1187,data/raw/MMOTU/OTU_2d/images/1187.JPG,data/raw/MMOTU/OTU_2d/annotations/1187.PNG,1135,590,1135,590,155152,False,04f453d15fb8,ok
1188,data/raw/MMOTU/OTU_2d/images/1188.JPG,data/raw/MMOTU/OTU_2d/annotations/1188.PNG,958,528,958,528,24904,False,257fbad54e61,ok
1189,data/raw/MMOTU/OTU_2d/images/1189.JPG,data/raw/MMOTU/OTU_2d/annotations/1189.PNG,958,526,958,526,26029,False,5876eaff7850,ok
119,data/raw/MMOTU/OTU_2d/images/119.JPG,data/raw/MMOTU/OTU_3d/annotations/119.PNG,480,530,338,351,11947,False,d5ff10f3133a,ok
1190,data/raw/MMOTU/OTU_2d/images/1190.JPG,data/raw/MMOTU/OTU_2d/annotations/1190.PNG,481,540,481,540,24682,False,2f22d57ccb1a,ok
1191,data/raw/MMOTU/OTU_2d/images/1191.JPG,data/raw/MMOTU/OTU_2d/annotations/1191.PNG,956,533,956,533,64524,False,a09005902476,ok
1192,data/raw/MMOTU/OTU_2d/images/1192.JPG,data/raw/MMOTU/OTU_2d/annotations/1192.PNG,481,544,481,544,57613,False,e18b7106ff1e,ok
1193,data/raw/MMOTU/OTU_2d/images/1193.JPG,data/raw/MMOTU/OTU_2d/annotations/1193.PNG,353,390,353,390,35686,False,68d15f8d5183,ok
1194,data/raw/MMOTU/OTU_2d/images/1194.JPG,data/raw/MMOTU/OTU_2d/annotations/1194.PNG,959,536,959,536,41888,False,1f79404a0fd2,ok
1195,data/raw/MMOTU/OTU_2d/images/1195.JPG,data/raw/MMOTU/OTU_2d/annotations/1195.PNG,957,534,957,534,107605,False,e356aaa0c6c5,ok
1196,data/raw/MMOTU/OTU_2d/images/1196.JPG,data/raw/MMOTU/OTU_2d/annotations/1196.PNG,958,534,958,534,95327,False,f79b75778a26,ok
1197,data/raw/MMOTU/OTU_2d/images/1197.JPG,data/raw/MMOTU/OTU_2d/annotations/1197.PNG,958,536,958,536,95327,False,74cfdf12271a,ok
1198,data/raw/MMOTU/OTU_2d/images/1198.JPG,data/raw/MMOTU/OTU_2d/annotations/1198.PNG,957,531,957,531,41047,False,fd341a3bbeee,ok
1199,data/raw/MMOTU/OTU_2d/images/1199.JPG,data/raw/MMOTU/OTU_2d/annotations/1199.PNG,959,535,959,535,49307,False,77a6dfcac3c7,ok
12,data/raw/MMOTU/OTU_2d/images/12.JPG,data/raw/MMOTU/OTU_3d/annotations/12.PNG,479,534,556,565,6662,False,a3325797c152,ok
120,data/raw/MMOTU/OTU_2d/images/120.JPG,data/raw/MMOTU/OTU_3d/annotations/120.PNG,481,532,338,353,14729,False,7ccdceed15fa,ok
1200,data/raw/MMOTU/OTU_2d/images/1200.JPG,data/raw/MMOTU/OTU_2d/annotations/1200.PNG,959,536,959,536,66189,False,a909213defa1,ok
1201,data/raw/MMOTU/OTU_2d/images/1201.JPG,data/raw/MMOTU/OTU_2d/annotations/1201.PNG,483,541,483,541,45864,False,e21457651e71,ok
1202,data/raw/MMOTU/OTU_2d/images/1202.JPG,data/raw/MMOTU/OTU_2d/annotations/1202.PNG,958,534,958,534,14947,False,031531dd2104,ok
1203,data/raw/MMOTU/OTU_2d/images/1203.JPG,data/raw/MMOTU/OTU_2d/annotations/1203.PNG,479,535,479,535,13378,False,1a1e19cff271,ok
1204,data/raw/MMOTU/OTU_2d/images/1204.JPG,data/raw/MMOTU/OTU_2d/annotations/1204.PNG,959,533,959,533,10597,False,aac1ed3bc1e0,ok
1205,data/raw/MMOTU/OTU_2d/images/1205.JPG,data/raw/MMOTU/OTU_2d/annotations/1205.PNG,958,534,958,534,4937,False,26dc4b40c728,ok
1206,data/raw/MMOTU/OTU_2d/images/1206.JPG,data/raw/MMOTU/OTU_2d/annotations/1206.PNG,958,534,958,534,54190,False,251b395c10c8,ok
1207,data/raw/MMOTU/OTU_2d/images/1207.JPG,data/raw/MMOTU/OTU_2d/annotations/1207.PNG,483,530,483,530,56544,False,a8b06cbe7854,ok
1208,data/raw/MMOTU/OTU_2d/images/1208.JPG,data/raw/MMOTU/OTU_2d/annotations/1208.PNG,483,533,483,533,56682,False,24d8b549aea4,ok
1209,data/raw/MMOTU/OTU_2d/images/1209.JPG,data/raw/MMOTU/OTU_2d/annotations/1209.PNG,958,534,958,534,25801,False,f8f8b285ddc6,ok
121,data/raw/MMOTU/OTU_2d/images/121.JPG,data/raw/MMOTU/OTU_3d/annotations/121.PNG,478,531,339,352,8762,False,3bf16ab21b91,ok
1210,data/raw/MMOTU/OTU_2d/images/1210.JPG,data/raw/MMOTU/OTU_2d/annotations/1210.PNG,959,536,959,536,26518,False,70884ae64e56,ok
1211,data/raw/MMOTU/OTU_2d/images/1211.JPG,data/raw/MMOTU/OTU_2d/annotations/1211.PNG,952,532,952,532,9126,False,8f452382ba3d,ok
1212,data/raw/MMOTU/OTU_2d/images/1212.JPG,data/raw/MMOTU/OTU_2d/annotations/1212.PNG,957,539,957,539,5024,False,f2f220e1f946,ok
1213,data/raw/MMOTU/OTU_2d/images/1213.JPG,data/raw/MMOTU/OTU_2d/annotations/1213.PNG,959,536,959,536,19135,False,11a96596b7fc,ok
1214,data/raw/MMOTU/OTU_2d/images/1214.JPG,data/raw/MMOTU/OTU_2d/annotations/1214.PNG,957,536,957,536,61622,False,e82a1fa85c6c,ok
1215,data/raw/MMOTU/OTU_2d/images/1215.JPG,data/raw/MMOTU/OTU_2d/annotations/1215.PNG,956,533,956,533,97212,False,2a272f0cc49a,ok
1216,data/raw/MMOTU/OTU_2d/images/1216.JPG,data/raw/MMOTU/OTU_2d/annotations/1216.PNG,959,530,959,530,8184,False,f05ca8e19d7c,ok
1217,data/raw/MMOTU/OTU_2d/images/1217.JPG,data/raw/MMOTU/OTU_2d/annotations/1217.PNG,958,539,958,539,6197,False,568b5cea8102,ok
1218,data/raw/MMOTU/OTU_2d/images/1218.JPG,data/raw/MMOTU/OTU_2d/annotations/1218.PNG,958,537,958,537,53411,False,9da7066a63a5,ok
1219,data/raw/MMOTU/OTU_2d/images/1219.JPG,data/raw/MMOTU/OTU_2d/annotations/1219.PNG,959,531,959,531,77683,False,2905cc7e5f7d,ok
122,data/raw/MMOTU/OTU_2d/images/122.JPG,data/raw/MMOTU/OTU_3d/annotations/122.PNG,480,530,556,588,63090,False,b27f8c758232,ok
1220,data/raw/MMOTU/OTU_2d/images/1220.JPG,data/raw/MMOTU/OTU_2d/annotations/1220.PNG,483,539,483,539,60578,False,605ad150d1fa,ok
1221,data/raw/MMOTU/OTU_2d/images/1221.JPG,data/raw/MMOTU/OTU_2d/annotations/1221.PNG,959,530,959,530,8357,False,aa1d9f18c3cc,ok
1222,data/raw/MMOTU/OTU_2d/images/1222.JPG,data/raw/MMOTU/OTU_2d/annotations/1222.PNG,1134,589,1134,589,90764,False,fcbfa97ce8a4,ok
1223,data/raw/MMOTU/OTU_2d/images/1223.JPG,data/raw/MMOTU/OTU_2d/annotations/1223.PNG,569,594,569,594,79914,False,0074b035cad9,ok
1224,data/raw/MMOTU/OTU_2d/images/1224.JPG,data/raw/MMOTU/OTU_2d/annotations/1224.PNG,1135,589,1135,589,149493,False,f77658a9f60b,ok
1225,data/raw/MMOTU/OTU_2d/images/1225.JPG,data/raw/MMOTU/OTU_2d/annotations/1225.PNG,1135,592,1135,592,166683,False,eb8dd1871757,ok
1226,data/raw/MMOTU/OTU_2d/images/1226.JPG,data/raw/MMOTU/OTU_2d/annotations/1226.PNG,1135,592,1135,592,122171,False,cc1d13d88bfc,ok
1227,data/raw/MMOTU/OTU_2d/images/1227.JPG,data/raw/MMOTU/OTU_2d/annotations/1227.PNG,958,530,958,530,56088,False,9a2e3f526ad0,ok
1228,data/raw/MMOTU/OTU_2d/images/1228.JPG,data/raw/MMOTU/OTU_2d/annotations/1228.PNG,480,538,480,538,77772,False,9bd472fc67d9,ok
1229,data/raw/MMOTU/OTU_2d/images/1229.JPG,data/raw/MMOTU/OTU_2d/annotations/1229.PNG,963,535,963,535,123048,False,fce6ad90ee56,ok
123,data/raw/MMOTU/OTU_2d/images/123.JPG,data/raw/MMOTU/OTU_3d/annotations/123.PNG,481,533,554,592,47486,False,ca7f23ba1834,ok
1230,data/raw/MMOTU/OTU_2d/images/1230.JPG,data/raw/MMOTU/OTU_2d/annotations/1230.PNG,960,530,960,530,158571,False,b30eefc2e814,ok
1231,data/raw/MMOTU/OTU_2d/images/1231.JPG,data/raw/MMOTU/OTU_2d/annotations/1231.PNG,961,531,961,531,157038,False,14518c4a0d06,ok
1232,data/raw/MMOTU/OTU_2d/images/1232.JPG,data/raw/MMOTU/OTU_2d/annotations/1232.PNG,973,529,973,529,36219,False,d980ffd84831,ok
1233,data/raw/MMOTU/OTU_2d/images/1233.JPG,data/raw/MMOTU/OTU_2d/annotations/1233.PNG,482,534,482,534,96750,False,ebf224d7b9d5,ok
1234,data/raw/MMOTU/OTU_2d/images/1234.JPG,data/raw/MMOTU/OTU_2d/annotations/1234.PNG,958,535,958,535,178799,False,051f9c9dcb73,ok
1235,data/raw/MMOTU/OTU_2d/images/1235.JPG,data/raw/MMOTU/OTU_2d/annotations/1235.PNG,958,532,958,532,172435,False,e3b043b53d91,ok
1236,data/raw/MMOTU/OTU_2d/images/1236.JPG,data/raw/MMOTU/OTU_2d/annotations/1236.PNG,568,590,568,590,130861,False,1b00b217fe5c,ok
1237,data/raw/MMOTU/OTU_2d/images/1237.JPG,data/raw/MMOTU/OTU_2d/annotations/1237.PNG,1135,595,1135,595,120951,False,176ed4dd87c3,ok
1238,data/raw/MMOTU/OTU_2d/images/1238.JPG,data/raw/MMOTU/OTU_2d/annotations/1238.PNG,570,597,570,597,56543,False,8987c4e33542,ok
1239,data/raw/MMOTU/OTU_2d/images/1239.JPG,data/raw/MMOTU/OTU_2d/annotations/1239.PNG,567,594,567,594,128627,False,c805c06cb301,ok
124,data/raw/MMOTU/OTU_2d/images/124.JPG,data/raw/MMOTU/OTU_3d/annotations/124.PNG,479,531,556,594,53314,False,d1d5dc9524ed,ok
1240,data/raw/MMOTU/OTU_2d/images/1240.JPG,data/raw/MMOTU/OTU_2d/annotations/1240.PNG,952,534,952,534,133428,False,1e50ae245746,ok
1241,data/raw/MMOTU/OTU_2d/images/1241.JPG,data/raw/MMOTU/OTU_2d/annotations/1241.PNG,958,535,958,535,128637,False,7a75ec688323,ok
1242,data/raw/MMOTU/OTU_2d/images/1242.JPG,data/raw/MMOTU/OTU_2d/annotations/1242.PNG,959,531,959,531,124111,False,dae7b4f78fe5,ok
1243,data/raw/MMOTU/OTU_2d/images/1243.JPG,data/raw/MMOTU/OTU_2d/annotations/1243.PNG,956,532,956,532,92754,False,713c1ea9d3a1,ok
1244,data/raw/MMOTU/OTU_2d/images/1244.JPG,data/raw/MMOTU/OTU_2d/annotations/1244.PNG,756,560,756,560,98615,False,3d0f2809bfa1,ok
1245,data/raw/MMOTU/OTU_2d/images/1245.JPG,data/raw/MMOTU/OTU_2d/annotations/1245.PNG,959,535,959,535,63458,False,62a1b83f19bb,ok
1246,data/raw/MMOTU/OTU_2d/images/1246.JPG,data/raw/MMOTU/OTU_2d/annotations/1246.PNG,958,533,958,533,73152,False,a1a44eaab275,ok
1247,data/raw/MMOTU/OTU_2d/images/1247.JPG,data/raw/MMOTU/OTU_2d/annotations/1247.PNG,957,531,957,531,59764,False,9b4d184fc2c4,ok
1248,data/raw/MMOTU/OTU_2d/images/1248.JPG,data/raw/MMOTU/OTU_2d/annotations/1248.PNG,959,535,959,535,65673,False,3d6c05208015,ok
1249,data/raw/MMOTU/OTU_2d/images/1249.JPG,data/raw/MMOTU/OTU_2d/annotations/1249.PNG,569,544,569,544,76117,False,0d852216790f,ok
125,data/raw/MMOTU/OTU_2d/images/125.JPG,data/raw/MMOTU/OTU_3d/annotations/125.PNG,480,527,550,552,56229,False,6e33af12060f,ok
1250,data/raw/MMOTU/OTU_2d/images/1250.JPG,data/raw/MMOTU/OTU_2d/annotations/1250.PNG,569,544,569,544,76071,False,95524981a5a9,ok
1251,data/raw/MMOTU/OTU_2d/images/1251.JPG,data/raw/MMOTU/OTU_2d/annotations/1251.PNG,568,543,568,543,86405,False,53ec2a96304d,ok
1252,data/raw/MMOTU/OTU_2d/images/1252.JPG,data/raw/MMOTU/OTU_2d/annotations/1252.PNG,570,542,570,542,90798,False,434200c92d2c,ok
1253,data/raw/MMOTU/OTU_2d/images/1253.JPG,data/raw/MMOTU/OTU_2d/annotations/1253.PNG,565,544,565,544,90794,False,a63858f76671,ok
1254,data/raw/MMOTU/OTU_2d/images/1254.JPG,data/raw/MMOTU/OTU_2d/annotations/1254.PNG,569,541,569,541,56182,False,7c9466cd8956,ok
1255,data/raw/MMOTU/OTU_2d/images/1255.JPG,data/raw/MMOTU/OTU_2d/annotations/1255.PNG,959,537,959,537,88943,False,3940a2b141ac,ok
1256,data/raw/MMOTU/OTU_2d/images/1256.JPG,data/raw/MMOTU/OTU_2d/annotations/1256.PNG,959,540,959,540,85472,False,f5df51592049,ok
1257,data/raw/MMOTU/OTU_2d/images/1257.JPG,data/raw/MMOTU/OTU_2d/annotations/1257.PNG,481,535,481,535,69978,False,018792725fc5,ok
1258,data/raw/MMOTU/OTU_2d/images/1258.JPG,data/raw/MMOTU/OTU_2d/annotations/1258.PNG,484,528,484,528,20470,False,ff5ff4290fd0,ok
1259,data/raw/MMOTU/OTU_2d/images/1259.JPG,data/raw/MMOTU/OTU_2d/annotations/1259.PNG,739,551,739,551,18238,False,d16e2c6b8873,ok
126,data/raw/MMOTU/OTU_2d/images/126.JPG,data/raw/MMOTU/OTU_3d/annotations/126.PNG,479,530,552,547,66520,False,27ca6bfb1a0b,ok
1260,data/raw/MMOTU/OTU_2d/images/1260.JPG,data/raw/MMOTU/OTU_2d/annotations/1260.PNG,959,533,959,533,104634,False,0dff8239e582,ok
1261,data/raw/MMOTU/OTU_2d/images/1261.JPG,data/raw/MMOTU/OTU_2d/annotations/1261.PNG,958,530,958,530,92251,False,e9930013b9c9,ok
1262,data/raw/MMOTU/OTU_2d/images/1262.JPG,data/raw/MMOTU/OTU_2d/annotations/1262.PNG,957,532,957,532,144462,False,2c00ff3d589b,ok
1263,data/raw/MMOTU/OTU_2d/images/1263.JPG,data/raw/MMOTU/OTU_2d/annotations/1263.PNG,959,537,959,537,150108,False,a49867ca6b69,ok
1264,data/raw/MMOTU/OTU_2d/images/1264.JPG,data/raw/MMOTU/OTU_2d/annotations/1264.PNG,956,533,956,533,44222,False,42bcfadc8df8,ok
1265,data/raw/MMOTU/OTU_2d/images/1265.JPG,data/raw/MMOTU/OTU_2d/annotations/1265.PNG,477,533,477,533,42763,False,eca09dcd3df5,ok
1266,data/raw/MMOTU/OTU_2d/images/1266.JPG,data/raw/MMOTU/OTU_2d/annotations/1266.PNG,958,533,958,533,34739,False,2cd5d9117f6a,ok
1267,data/raw/MMOTU/OTU_2d/images/1267.JPG,data/raw/MMOTU/OTU_2d/annotations/1267.PNG,959,535,959,535,12913,False,6d73907049cb,ok
1268,data/raw/MMOTU/OTU_2d/images/1268.JPG,data/raw/MMOTU/OTU_2d/annotations/1268.PNG,568,587,568,587,22056,False,cc536d16fcb7,ok
1269,data/raw/MMOTU/OTU_2d/images/1269.JPG,data/raw/MMOTU/OTU_2d/annotations/1269.PNG,568,590,568,590,21278,False,6bab35643890,ok
127,data/raw/MMOTU/OTU_2d/images/127.JPG,data/raw/MMOTU/OTU_3d/annotations/127.PNG,482,530,552,553,33226,False,1671cc0ff4c7,ok
1270,data/raw/MMOTU/OTU_2d/images/1270.JPG,data/raw/MMOTU/OTU_2d/annotations/1270.PNG,569,592,569,592,93556,False,20fc3203f4e2,ok
1271,data/raw/MMOTU/OTU_2d/images/1271.JPG,data/raw/MMOTU/OTU_2d/annotations/1271.PNG,1116,592,1116,592,101994,False,c27ce95dd1bc,ok
1272,data/raw/MMOTU/OTU_2d/images/1272.JPG,data/raw/MMOTU/OTU_2d/annotations/1272.PNG,570,589,570,589,90675,False,1ef3a18d5cd5,ok
1273,data/raw/MMOTU/OTU_2d/images/1273.JPG,data/raw/MMOTU/OTU_2d/annotations/1273.PNG,1117,590,1117,590,188129,False,c28ab61b06dd,ok
1274,data/raw/MMOTU/OTU_2d/images/1274.JPG,data/raw/MMOTU/OTU_2d/annotations/1274.PNG,1118,595,1118,595,22358,False,8dd363942f3c,ok
1275,data/raw/MMOTU/OTU_2d/images/1275.JPG,data/raw/MMOTU/OTU_2d/annotations/1275.PNG,1112,591,1112,591,20107,False,ed808839b376,ok
1276,data/raw/MMOTU/OTU_2d/images/1276.JPG,data/raw/MMOTU/OTU_2d/annotations/1276.PNG,1115,592,1115,592,14705,False,cb036fa40b1a,ok
1277,data/raw/MMOTU/OTU_2d/images/1277.JPG,data/raw/MMOTU/OTU_2d/annotations/1277.PNG,962,640,962,640,13603,False,659c310f7ff9,ok
1278,data/raw/MMOTU/OTU_2d/images/1278.JPG,data/raw/MMOTU/OTU_2d/annotations/1278.PNG,963,642,963,642,44250,False,3ba330b05387,ok
1279,data/raw/MMOTU/OTU_2d/images/1279.JPG,data/raw/MMOTU/OTU_2d/annotations/1279.PNG,961,622,961,622,99048,False,dd5e94fcbe93,ok
128,data/raw/MMOTU/OTU_2d/images/128.JPG,data/raw/MMOTU/OTU_3d/annotations/128.PNG,759,557,556,561,48541,False,00af49149250,ok
1280,data/raw/MMOTU/OTU_2d/images/1280.JPG,data/raw/MMOTU/OTU_2d/annotations/1280.PNG,963,619,963,619,95435,False,74ef950ec409,ok
1281,data/raw/MMOTU/OTU_2d/images/1281.JPG,data/raw/MMOTU/OTU_2d/annotations/1281.PNG,848,573,848,573,39646,False,d12deebd53fb,ok
1282,data/raw/MMOTU/OTU_2d/images/1282.JPG,data/raw/MMOTU/OTU_2d/annotations/1282.PNG,1116,588,1116,588,50738,False,b3f9409823fc,ok
1283,data/raw/MMOTU/OTU_2d/images/1283.JPG,data/raw/MMOTU/OTU_2d/annotations/1283.PNG,1113,589,1113,589,62494,False,4834dee384e9,ok
1284,data/raw/MMOTU/OTU_2d/images/1284.JPG,data/raw/MMOTU/OTU_2d/annotations/1284.PNG,1118,594,1118,594,66173,False,775da7bf0b81,ok
1285,data/raw/MMOTU/OTU_2d/images/1285.JPG,data/raw/MMOTU/OTU_2d/annotations/1285.PNG,1116,591,1116,591,26381,False,2d59803f0522,ok
1286,data/raw/MMOTU/OTU_2d/images/1286.JPG,data/raw/MMOTU/OTU_2d/annotations/1286.PNG,569,592,569,592,64254,False,18ee18c2d48f,ok
1287,data/raw/MMOTU/OTU_2d/images/1287.JPG,data/raw/MMOTU/OTU_2d/annotations/1287.PNG,1116,590,1116,590,50995,False,0c3f66697b9f,ok
1288,data/raw/MMOTU/OTU_2d/images/1288.JPG,data/raw/MMOTU/OTU_2d/annotations/1288.PNG,567,589,567,589,51369,False,fb2698560bbd,ok
1289,data/raw/MMOTU/OTU_2d/images/1289.JPG,data/raw/MMOTU/OTU_2d/annotations/1289.PNG,958,535,958,535,67248,False,fb991434be00,ok
129,data/raw/MMOTU/OTU_2d/images/129.JPG,data/raw/MMOTU/OTU_3d/annotations/129.PNG,759,557,560,557,41423,False,f38e66f6cbc3,ok
1290,data/raw/MMOTU/OTU_2d/images/1290.JPG,data/raw/MMOTU/OTU_2d/annotations/1290.PNG,958,532,958,532,121827,False,b8fc3ef8de7e,ok
1291,data/raw/MMOTU/OTU_2d/images/1291.JPG,data/raw/MMOTU/OTU_2d/annotations/1291.PNG,956,533,956,533,121827,False,5fa3755f4175,ok
1292,data/raw/MMOTU/OTU_2d/images/1292.JPG,data/raw/MMOTU/OTU_2d/annotations/1292.PNG,958,534,958,534,121827,False,e6fec6c3bf0f,ok
1293,data/raw/MMOTU/OTU_2d/images/1293.JPG,data/raw/MMOTU/OTU_2d/annotations/1293.PNG,958,531,958,531,102799,False,fcce9e1b0b5d,ok
1294,data/raw/MMOTU/OTU_2d/images/1294.JPG,data/raw/MMOTU/OTU_2d/annotations/1294.PNG,958,536,958,536,6028,False,7a21fd79ba42,ok
1295,data/raw/MMOTU/OTU_2d/images/1295.JPG,data/raw/MMOTU/OTU_2d/annotations/1295.PNG,954,541,954,541,42220,False,857155209879,ok
1296,data/raw/MMOTU/OTU_2d/images/1296.JPG,data/raw/MMOTU/OTU_2d/annotations/1296.PNG,569,592,569,592,110896,False,f0f8c8b7a205,ok
